cluster	rank	gene	score
15	2	ZFAS1	7.603036403656006
15	3	ANKRD28	7.472441673278809
15	4	SOX4	7.466667175292969
15	5	PRSS57	7.356039047241211
15	6	NPM1	7.262772083282471
15	7	RPS4X	7.16766881942749
15	8	DDAH2	7.124003887176514
15	9	CDK6	7.060631275177002
15	10	EGFL7	6.9971923828125
15	11	RACK1	6.9954304695129395
15	12	IL18	6.99483060836792
15	13	BTF3	6.962589263916016
15	14	LYL1	6.827352523803711
15	15	SNHG7	6.754059314727783
15	16	RPLP0	6.70097017288208
15	17	SERPINB1	6.6617326736450195
15	18	MTURN	6.64201021194458
15	19	CD34	6.64158821105957
15	20	SMIM24	6.638300895690918
15	21	HSP90AB1	6.61851167678833
15	22	EBPL	6.607170104980469
15	23	RPL7A	6.563749313354492
15	24	MBOAT7	6.563149929046631
15	25	FAM117A	6.475620269775391
15	26	GIHCG	6.4280242919921875
15	27	TXN	6.392058849334717
15	28	NACA	6.3822197914123535
15	29	RPS2	6.288856506347656
15	30	GAPDH	6.262359619140625
15	31	IL1B	6.16245174407959
15	32	SPINK2	6.145572185516357
15	33	HMGA1	6.11082124710083
15	34	NPR3	5.906126499176025
15	35	CYTL1	5.884242057800293
15	36	MACROH2A1	5.870820045471191
15	37	HINT1	5.867614269256592
15	38	PTMS	5.85482120513916
15	39	ITM2C	5.845729827880859
