cluster	rank	gene	score
4	28	RPS29	21.167356491088867
4	29	CORO1A	20.812562942504883
4	30	KLRG1	20.47702407836914
4	31	STK17A	19.78322982788086
4	32	HLA-F	19.73210334777832
4	33	CD99	19.604084014892578
4	34	RNF213	19.574316024780273
4	35	PPP2R5C	19.35047149658203
4	36	DDX5	19.2092227935791
4	37	ARL4C	19.14834976196289
4	38	ACAP1	18.567378997802734
4	39	GIMAP7	18.451936721801758
4	40	ITGB2	18.318479537963867
4	41	B2M	18.2437744140625
4	42	FUS	18.048248291015625
4	43	MYL12A	18.01275634765625
4	44	APOBEC3G	17.96543312072754
4	45	RPS3	17.940982818603516
4	46	CD8A	17.736305236816406
4	47	CD48	17.726181030273438
4	48	FYN	17.723041534423828
4	49	LCK	17.51202964782715
5	0	CD3D	77.0242919921875
5	1	CD3G	74.9105224609375
5	2	IL32	70.62798309326172
5	3	CD2	70.61656188964844
5	4	CD3E	65.1109390258789
5	5	CD52	63.57892608642578
5	6	SH3BGRL3	63.23627471923828
5	7	GIMAP7	62.28123474121094
5	8	CKLF	60.267547607421875
5	9	LINC01871	60.11326217651367
5	10	CD7	59.32697296142578
5	11	S100A4	57.935455322265625
5	12	PTPRCAP	56.9091796875
5	13	MYL12A	56.52490997314453
5	14	HCST	54.92835235595703
5	15	NKG7	54.046878814697266
5	16	CALM1	53.00762939453125
5	17	CORO1A	51.53701400756836
5	18	PFN1	51.436309814453125
5	19	ACTG1	49.96710968017578
5	20	HLA-B	49.489810943603516
5	21	EVL	49.386531829833984
5	22	MYL12B	48.71372985839844
5	23	PLAAT4	48.584007263183594
5	24	CD8A	48.42734909057617
5	25	ARHGDIB	47.2600212097168
5	26	S100A6	46.90140151977539
5	27	CFL1	46.32249450683594
5	28	GAPDH	45.955543518066406
5	29	CD8B	45.400760650634766
5	30	RAC2	45.222938537597656
5	31	PTPRC	45.14772033691406
5	32	HLA-A	45.04219055175781
5	33	CLIC1	44.3128776550293
5	34	RPL28	43.40523910522461
5	35	LCK	43.31414031982422
