cell	n_genes_by_counts	total_counts	pct_counts_mt
64295589	3597	6573.0	13.631523
64295625	4235	6461.0	0.1547748
64295631	4794	6472.0	0.43263286
64295637	4669	6507.0	0.1383126
64295657	4367	6448.0	0.7133995
64295659	4331	6387.0	0.37576327
64295661	4223	6400.0	8.53125
64295664	4007	6255.0	6.4748197
64295678	4216	6328.0	0.047408342
64295702	4265	6229.0	0.14448546
64295725	3957	6231.0	4.2047825
64295733	3517	6100.0	17.295082
64295739	4471	6151.0	0.1625752
64295740	4405	6282.0	0.15918498
64295741	4076	6079.0	0.3948018
64295746	4046	6186.0	1.5842223
64295749	4079	6134.0	0.47277468
64295751	4361	6175.0	0.34008098
64295755	4559	6158.0	0.04871712
64295770	4026	6116.0	0.09810333
64295772	4106	5957.0	3.4749036
64295773	4496	6171.0	0.048614487
64295778	4193	6098.0	0.4263693
64295805	4329	6066.0	0.032970656
64295817	3667	5827.0	15.66844
64295835	4031	5878.0	0.0
64295850	4089	5834.0	0.119986296
64295855	3848	5868.0	3.834356
64295861	4032	5805.0	0.051679585
64295864	4063	5827.0	0.03432298
64295870	4315	5862.0	0.2047083
64295872	4396	5830.0	0.06861063
64295886	3737	5776.0	0.5020776
64295897	3943	5676.0	0.2642706
64295898	4087	5805.0	0.051679585
64295899	3820	5685.0	0.8091468
64295908	3186	5452.0	18.910492
64295912	3731	5704.0	0.3681627
64295914	3967	5602.0	0.0
64295922	3683	5697.0	0.017553098
64295932	3951	5767.0	0.06936015
64295941	4295	5680.0	0.61619717
64295945	3798	5644.0	3.2600992
64295947	3476	5565.0	0.07187781
64295950	3457	5438.0	7.3372564
64295956	4188	5672.0	0.0528914
64295959	3921	5626.0	0.07109847
64295960	4000	5677.0	0.0
64295961	3892	5645.0	0.40744022
64295962	3478	5338.0	0.14986886
64295967	2913	5786.0	4.701002
64295980	3976	5635.0	0.19520852
64295990	3842	5609.0	0.0
64296003	3677	5436.0	0.07358351
64296005	3995	5570.0	0.10771992
64296008	3889	5557.0	0.0
64296010	3999	5564.0	0.1078361
64296012	3727	5531.0	3.6340623
64296021	4066	5529.0	1.4107434
64296024	3916	5544.0	0.52308804
64296025	4034	5549.0	0.41448912
64296026	4175	5518.0	0.27183762
64296029	3642	5598.0	0.23222579
64296035	3625	5452.0	6.144534
64296043	3984	5548.0	0.05407354
64296052	4047	5491.0	0.1821162
64296059	3985	5540.0	0.10830325
64296070	3416	5150.0	0.1553398
64296088	3768	5343.0	0.018716076
64296122	3819	5285.0	0.11352885
64296135	3620	5263.0	5.0161505
64296148	3506	5296.0	0.0755287
64296158	3376	5124.0	0.13661201
64296160	3559	5271.0	0.018971732
64296161	4179	5381.0	0.05575172
64296176	3888	5299.0	0.075485945
64296185	3643	5213.0	0.3261078
64296191	3738	5216.0	0.0
64296192	3589	5230.0	0.019120459
64296198	3734	5283.0	0.01892864
64296203	3752	5197.0	0.28862807
64296219	3614	5179.0	0.15446998
64296228	3819	5224.0	0.019142421
64296261	4203	5190.0	0.1734104
64296265	3453	4961.0	0.1612578
64296267	4041	5015.0	0.35892323
64296269	3584	5005.0	0.15984015
64296280	3399	5015.0	0.23928215
64296290	3417	5004.0	1.8385291
64296295	3889	5125.0	0.019512195
64296312	3722	5025.0	0.17910448
64296326	3710	5015.0	0.039880358
64296328	3481	4931.0	0.22307849
64296332	3843	5007.0	0.27960855
64296333	3096	4716.0	0.6573367
64296348	3303	4809.0	0.12476606
64296354	4034	4990.0	0.38076153
64296355	2506	4803.0	5.392463
64296359	3719	4967.0	0.20132877
64296364	3087	4655.0	11.235231
64296365	3789	4986.0	0.38106698
64296407	3750	4864.0	0.30838817
64296426	3016	4535.0	0.1323043
64296465	3371	4852.0	0.1442704
64296466	3445	4759.0	0.4832948
64296467	3317	4756.0	0.0
64296472	3500	4774.0	2.890658
64296475	3304	4897.0	0.14294466
64296485	3394	4701.0	0.14890449
64296489	3553	4844.0	0.061932288
64296492	3220	4657.0	0.23620357
64296495	3580	4847.0	0.082525276
64296499	3241	4716.0	6.5521626
64296503	3458	4823.0	0.124403894
64296513	3334	4586.0	0.21805495
64296522	3429	4681.0	0.36317027
64296525	2348	4619.0	0.021649707
64296537	3040	4658.0	4.572778
64296540	3112	4586.0	11.622329
64296550	3526	4709.0	0.0637078
64296557	3303	4599.0	0.19569471
64296565	2976	4718.0	0.2967359
64296575	3368	4703.0	0.31894535
64296581	3071	4602.0	9.2568445
64296615	3093	4436.0	0.18034266
64296622	3598	4656.0	0.10738832
64296627	3056	4462.0	1.277454
64296629	2961	4438.0	0.4055881
64296647	2953	4378.0	0.1142074
64296654	3333	4471.0	0.02236636
64296660	3636	4610.0	0.5856833
64296673	3659	4536.0	0.2425044
64296676	3185	4478.0	0.2679768
64296684	3430	4437.0	0.180302
64296697	3180	4498.0	0.644731
64296699	3166	4412.0	0.33998185
64296704	3297	4503.0	0.044414833
64296712	3248	4377.0	0.34270048
64296715	2792	4204.0	0.07136061
64296720	3385	4455.0	0.0
64296727	3354	4579.0	1.0701027
64296753	3322	4529.0	0.6403179
64296754	3523	4453.0	0.13474062
64296758	3424	4471.0	0.02236636
64296781	3011	4264.0	0.09380863
64296787	3623	4425.0	0.13559322
64296791	3010	4199.0	0.26196715
64296820	3233	4309.0	0.16245069
64296838	3325	4323.0	0.64769834
64296839	3318	4397.0	0.63679785
64296846	3209	4296.0	0.74487895
64296871	2688	3993.0	0.07513148
64296888	3215	4157.0	1.395237
64296894	3306	4326.0	0.9246417
64296899	2474	3718.0	0.02689618
64296902	3414	4279.0	1.0750176
64296906	3218	4213.0	2.4448135
64296907	3083	4162.0	3.3397408
64296909	3349	4264.0	0.09380863
64296930	3185	4198.0	0.023820866
64296936	3052	4154.0	0.16851227
64296937	3117	4170.0	0.23980816
64296964	3149	4050.0	0.049382716
64296974	2906	4046.0	0.049431536
64296980	2946	4161.0	1.1055034
64296984	3031	4155.0	0.91456074
64296996	2982	4162.0	0.2402691
64297000	2759	3942.0	0.63419586
64297001	3360	4092.0	0.342131
64297005	3267	4175.0	0.19161677
64297012	3130	4185.0	0.33452806
64297030	3196	4064.0	0.0
64297042	3013	4138.0	0.0
64297046	3361	4203.0	0.0
64297050	2710	3908.0	0.33265096
64297053	3120	4164.0	0.0
64297056	3215	4099.0	0.4391315
64297057	2880	3965.0	0.1513241
64297062	3292	4067.0	0.17211704
64297063	3122	3966.0	0.17650025
64297067	3011	3993.0	0.22539443
64297073	3024	3984.0	0.251004
64297096	3105	4058.0	0.61606705
64297101	2735	3882.0	0.12879959
64297108	2814	3949.0	0.68371737
64297124	1827	4270.0	40.960186
64297132	2310	3511.0	0.1993734
64297138	3034	3901.0	0.281979
64297142	3074	4044.0	0.09891196
64297158	2982	3895.0	0.02567394
64297162	3098	3958.0	0.12632643
64297189	2764	3752.0	0.07995736
64297194	2775	3781.0	4.3374767
64297196	3151	3900.0	0.35897434
64297202	3044	3869.0	0.4652365
64297204	3026	3938.0	0.025393602
64297209	2993	3936.0	0.12703252
64297210	2710	3782.0	0.71390796
64297212	2966	3895.0	0.23106547
64297223	2863	3852.0	1.1422638
64297233	3062	3920.0	0.5102041
64297236	3081	3912.0	0.0
64297238	2877	3811.0	0.28863814
64297253	2987	3959.0	0.37888357
64297254	2872	3814.0	0.0
64297259	2824	3667.0	0.21816199
64297275	2915	3853.0	0.0
64297276	2550	3699.0	0.405515
64297280	2781	3780.0	3.5978835
64297285	2790	3741.0	0.05346164
64297287	2971	3769.0	2.25524
64297297	2829	3702.0	0.16207455
64297303	2831	3748.0	0.0
64297308	3148	3842.0	0.10411245
64297325	2844	3685.0	0.29850745
64297329	2911	3786.0	0.15847862
64297345	2890	3793.0	0.026364356
64297352	2236	3269.0	0.030590396
64297367	3014	3784.0	0.02642706
64297372	2549	3516.0	0.17064846
64297379	2992	3754.0	0.18646777
64297388	2942	3660.0	0.19125684
64297392	2441	3402.0	4.850088
64297410	2563	3489.0	0.22929206
64297417	2714	3573.0	0.25188917
64297426	2866	3685.0	0.1356852
64297431	2720	3587.0	0.027878448
64297436	2953	3735.0	2.597055
64297452	2681	3629.0	0.275558
64297457	2859	3584.0	0.055803575
64297480	2773	3584.0	0.055803575
64297490	1958	3282.0	3.6563072
64297495	2481	3398.0	0.0
64297499	3056	3759.0	0.02660282
64297516	2951	3654.0	0.7662835
64297519	2763	3596.0	1.1957731
64297528	2682	3620.0	1.519337
64297533	2887	3637.0	0.027495189
64297550	2118	3135.0	0.06379585
64297566	2465	3415.0	0.7906295
64297576	2816	3521.0	0.0
64297581	2433	3386.0	0.23626699
64297593	2918	3584.0	0.16741072
64297597	2657	3471.0	0.0
64297598	2960	3552.0	0.08445946
64297599	2883	3588.0	0.08361204
64297605	2849	3541.0	0.22592488
64297610	2723	3477.0	1.35174
64297612	2656	3479.0	0.17246336
64297614	2366	3448.0	2.1461718
64297631	2004	2951.0	0.033886816
64297636	2544	3404.0	0.6756757
64297641	2516	3249.0	0.0615574
64297654	2785	3501.0	0.114253074
64297656	2621	3406.0	0.029359953
64297660	2621	3327.0	0.18034266
64297661	3060	3514.0	0.36994877
64297668	2860	3453.0	0.086880974
64297676	2751	3468.0	0.028835062
64297685	2663	3426.0	0.116754234
64297688	2784	3333.0	0.30003002
64297693	2387	3307.0	0.2116722
64297700	2411	3260.0	0.09202454
64297705	2678	3348.0	0.2986858
64297716	2770	3432.0	0.14568764
64297730	2593	3273.0	0.06110602
64297756	2508	3271.0	0.0
64297767	2492	3186.0	0.03138732
64297776	2436	3208.0	0.03117207
64297792	2442	3231.0	2.7545652
64297816	2577	3225.0	1.5813954
64297824	2694	3231.0	0.061900344
64297827	2513	3411.0	0.0
64297829	2388	3125.0	0.28800002
64297830	2124	2915.0	0.06861063
64297845	2422	3146.0	0.0
64297846	2190	3308.0	0.060459495
64297850	2589	3176.0	0.22040303
64297858	2641	3221.0	0.031046258
64297869	2544	3196.0	0.0
64297895	2604	3183.0	0.47125354
64297914	2383	3052.0	0.0
64297918	2323	3017.0	1.0275108
64297923	2731	3266.0	0.18371096
64297941	2368	3027.0	4.0634294
64297945	2492	3139.0	0.0
64297961	2633	3205.0	0.21840873
64297971	2328	3022.0	5.7246857
64297973	2324	2997.0	0.2669336
64297974	2662	3125.0	0.063999996
64297975	2435	3227.0	0.061977066
64298011	2666	3082.0	0.032446463
64298031	2436	3029.0	0.7593265
64298035	2563	3106.0	0.22537026
64298036	2588	3104.0	0.032216493
64298041	2189	2896.0	0.034530386
64298050	2401	2920.0	0.37671232
64298053	2426	3084.0	0.81063557
64298054	2460	3070.0	0.42345276
64298057	2462	3061.0	0.03266906
64298062	2405	2927.0	0.034164675
64298069	2034	2767.0	3.071919
64298083	2605	3088.0	0.12953368
64298086	2364	2975.0	0.36974788
64298089	2297	3031.0	4.915869
64298090	2241	2944.0	0.23777173
64298104	2147	2869.0	0.48797488
64298105	2144	2801.0	0.07140307
64298110	2442	2976.0	0.100806445
64298115	2370	3026.0	0.09914078
64298145	2483	2981.0	0.9392821
64298151	2368	2897.0	0.034518465
64298154	2505	2985.0	0.3685092
64298157	2308	2924.0	0.8891929
64298163	2494	2963.0	0.10124873
64298177	2611	3068.0	0.032594524
64298188	2296	2843.0	0.49243754
64298200	2389	2784.0	0.14367816
64298203	2435	2804.0	0.4636234
64298214	2006	2692.0	0.4829123
64298222	2285	2851.0	0.0
64298226	2531	2963.0	0.10124873
64298234	2341	2941.0	1.0540632
64298240	2128	2696.0	0.0
64298244	2395	2921.0	0.6162273
64298246	2258	2859.0	1.3641133
64298248	2284	2800.0	0.035714284
64298257	2216	2758.0	0.21754894
64298265	2120	2706.0	0.11086474
64298271	2017	2658.0	0.0
64298279	2090	2629.0	0.15214911
64298286	2092	2660.0	0.18796992
64298289	2279	2789.0	0.89637864
64298298	2278	2849.0	0.035100035
64298311	2061	2643.0	2.8376844
64298312	2312	2792.0	0.752149
64298316	1920	2530.0	0.0
64298318	2213	2776.0	0.93659943
64298329	2068	2618.0	0.038197096
64298341	2120	2620.0	0.26717556
64298346	2204	2684.0	0.0
64298347	2194	2682.0	0.0
64298368	1601	2799.0	0.14290817
64298375	2412	2660.0	2.518797
64298378	2060	2523.0	0.039635353
64298393	2168	2722.0	0.22042614
64298402	1861	2434.0	0.0
64298412	2117	2593.0	0.11569611
64298414	1523	2727.0	23.469013
64298439	2084	2569.0	0.11677696
64298444	2081	2614.0	0.0
64298455	2218	2574.0	0.23310024
64298466	1946	2392.0	2.466555
64298475	2034	2557.0	0.6648416
64298479	1755	2329.0	0.12881064
64298484	2218	2669.0	0.14986886
64298497	2352	2643.0	0.18917896
64298500	2046	2523.0	0.0
64298505	1904	2478.0	1.0088781
64298506	2102	2534.0	0.2762431
64298527	1267	2898.0	41.545895
64298539	1961	2358.0	0.29686174
64298543	2088	2411.0	0.0
64298545	1844	2323.0	0.0
64298550	1788	2289.0	0.087374404
64298563	2119	2569.0	0.0778513
64298577	1991	2410.0	0.124481335
64298579	2073	2616.0	0.1911315
64298597	1930	2325.0	0.0
64298602	2169	2492.0	0.04012841
64298604	1790	2332.0	0.0
64298607	1920	2441.0	0.32773453
64298612	2124	2478.0	0.08071025
64298615	1618	2121.0	0.990099
64298625	1967	2370.0	0.0
64298638	1785	2291.0	0.17459624
64298657	2010	2333.0	0.042863265
64298670	1417	2084.0	18.09021
64298691	1876	2271.0	4.359313
64298693	1696	2229.0	0.08972634
64298694	1988	2428.0	0.0
64298702	1751	2159.0	0.18527095
64298713	1878	2332.0	0.4716981
64298714	1304	1915.0	16.501307
64298715	1844	2197.0	1.411015
64298734	1607	2072.0	0.24131273
64298737	1943	2234.0	0.044762757
64298741	1725	2145.0	0.0
64298743	1902	2242.0	0.35682425
64298752	1792	2259.0	0.48694113
64298753	1840	2335.0	0.17130621
64298768	1663	2146.0	0.5125815
64298774	1890	2231.0	0.9861049
64298779	1906	2271.0	0.7485689
64298785	1690	2149.0	0.46533272
64298791	1531	1962.0	1.0193679
64298793	1791	2119.0	0.0
64298795	1710	2113.0	0.0
64298798	2066	2333.0	0.08572653
64298815	1706	2166.0	0.04616805
64298825	1784	2152.0	6.5055766
64298831	1933	2162.0	0.50878817
64298834	1626	2005.0	0.04987531
64298835	1846	2129.0	0.37576327
64298837	1870	2205.0	0.13605443
64298840	1964	2203.0	0.22696324
64298845	1688	2076.0	0.14450866
64298872	1860	2162.0	0.0
64298876	1584	1979.0	0.45477515
64298885	1894	2124.0	0.14124294
64298886	1601	2031.0	0.04923683
64298892	1902	2180.0	0.09174312
64298899	1740	2059.0	5.5852356
64298904	1790	2168.0	0.50738007
64298905	1859	2148.0	0.09310987
64298914	1461	1901.0	10.889006
64298917	1957	2166.0	0.69252074
64298918	1853	2145.0	0.046620045
64298932	1800	2085.0	0.0
64298980	1464	1881.0	0.4784689
64298995	1738	1973.0	0.2534212
64299015	1747	2022.0	0.0
64299033	1670	1917.0	0.2608242
64299045	1637	1958.0	0.0
64299046	1626	1983.0	0.20171458
64299056	1721	1949.0	0.35915855
64299059	1698	1928.0	0.15560167
64299068	1655	1912.0	0.10460251
64299073	1676	1912.0	0.15690377
64299074	1772	2002.0	0.04995005
64299084	1628	1881.0	1.5948962
64299105	1508	1788.0	0.22371365
64299106	1597	1864.0	0.32188842
64299109	1544	1914.0	1.4629049
64299113	1639	1918.0	0.3649635
64299114	1313	1741.0	14.302126
64299119	1732	1932.0	0.051759835
64299128	1530	1777.0	0.0
64299146	1349	1746.0	0.0
64299157	1528	1842.0	1.4115093
64299158	1525	1816.0	0.0
64299162	1524	1833.0	0.0
64299170	1627	1895.0	0.3166227
64299176	1705	1872.0	0.106837615
64299180	1268	1683.0	0.11883541
64299182	1583	1793.0	0.05577245
64299203	1630	1857.0	0.10770059
64299205	1706	1888.0	0.42372882
64299208	1661	1817.0	0.16510732
64299229	1346	1804.0	0.11086474
64299237	1564	1819.0	0.05497526
64299238	1698	1880.0	0.26595744
64299261	1567	1797.0	0.3338898
64299276	1589	1792.0	0.33482143
64299284	1707	1846.0	0.81256765
64299300	1567	1770.0	0.11299435
64299308	1508	1732.0	0.5773672
64299331	1493	1744.0	0.17201835
64299333	1488	1719.0	0.05817336
64299337	1406	1583.0	1.7687933
64299343	1431	1672.0	0.23923445
64299344	1511	1710.0	0.1754386
64299364	1440	1633.0	0.0
64299379	1382	1651.0	0.3634161
64299383	1513	1760.0	0.05681818
64299398	1470	1670.0	0.05988024
64299406	1480	1737.0	0.34542313
64299419	1485	1703.0	0.17615972
64299424	1429	1696.0	0.23584905
64299436	1414	1637.0	0.061087355
64299441	1437	1703.0	0.17615972
64299450	1425	1673.0	0.11954573
64299456	1316	1520.0	0.39473683
64299479	1219	1498.0	0.066755675
64299488	1179	1632.0	0.4901961
64299511	1192	1662.0	0.0
64299520	1408	1592.0	0.0
64299531	1315	1508.0	0.66313
64299536	1426	1596.0	0.3132832
64299541	1435	1630.0	0.12269939
64299575	1267	1500.0	0.6
64299576	1428	1598.0	0.0
64299579	1405	1606.0	0.124533
64299580	1332	1532.0	0.19582245
64299589	1329	1571.0	0.0
64299594	1397	1573.0	0.5085823
64299602	1391	1528.0	0.0
64299608	1416	1574.0	0.317662
64299614	1374	1551.0	0.1934236
64299617	1311	1508.0	0.397878
64299637	1337	1492.0	0.13404827
64299639	1317	1485.0	0.0
64299643	1387	1559.0	0.12828737
64299648	1348	1504.0	0.0
64299655	1165	1395.0	4.4444447
64299658	1375	1540.0	0.0
64299661	1369	1545.0	0.064724915
64299668	1338	1493.0	0.0
64299670	1207	1403.0	0.07127584
64299672	1355	1522.0	0.19710907
64299692	1004	1458.0	0.0685871
64299703	1334	1477.0	0.0
64299726	1300	1509.0	0.13253811
64299733	1199	1436.0	1.2534819
64299734	1300	1467.0	0.0
64299757	1207	1405.0	0.14234875
64299759	1308	1471.0	0.13596193
64299779	1258	1427.0	0.070077084
64299783	1301	1455.0	0.13745704
64299789	1167	1364.0	2.052786
64299795	1165	1384.0	0.0
64299797	1204	1422.0	0.0
64299801	1272	1442.0	0.2773925
64299805	1277	1423.0	0.0
64299810	769	1450.0	0.0
64299816	1307	1428.0	0.0
64299820	1247	1403.0	0.0
64299822	1271	1414.0	0.07072136
64299823	1230	1351.0	0.37009624
64299833	1299	1431.0	0.0698812
64299834	1232	1412.0	0.4249292
64299838	1213	1372.0	0.0728863
64299844	1277	1420.0	0.0
64299847	1276	1398.0	0.14306152
64299848	1054	1267.0	0.394633
64299853	1276	1417.0	0.35285816
64299854	1212	1381.0	0.21723388
64299878	1206	1459.0	0.2741604
64299887	1133	1329.0	0.0
64299894	1235	1396.0	0.14326648
64299898	1309	1401.0	0.35688794
64299902	1137	1307.0	0.15302218
64299918	1269	1346.0	0.1485884
64299941	1239	1370.0	0.5109489
64299942	1223	1320.0	0.0
64299944	1238	1354.0	0.0
64299946	1184	1334.0	0.0
64299951	1189	1282.0	0.15600625
64299954	1153	1354.0	0.07385524
64299970	1208	1313.0	0.15232293
64299971	1173	1312.0	0.0
64299979	995	1271.0	0.0
64299983	1253	1350.0	0.14814815
64299986	1215	1340.0	0.0
64299987	1166	1288.0	0.621118
64299990	1212	1350.0	0.0
64299991	1196	1303.0	0.0
64299995	1158	1266.0	0.07898894
64300004	1226	1340.0	0.29850745
64300036	944	1139.0	1.5803337
64300040	1189	1263.0	0.39588282
64300042	1169	1235.0	0.08097166
64300047	1080	1155.0	0.17316018
64300057	1119	1268.0	0.15772872
64300068	1187	1294.0	0.0
64300073	1218	1307.0	0.07651109
64300082	1103	1285.0	0.07782101
64300102	1126	1257.0	0.0
64300105	921	1121.0	0.08920606
64300122	1024	1152.0	0.4340278
64300124	1068	1190.0	0.4201681
64300134	1070	1225.0	0.0
64300138	1170	1259.0	0.15885624
64300144	1065	1182.0	0.08460237
64300156	994	1151.0	0.26064292
64300163	1127	1220.0	0.0
64300169	1126	1224.0	0.0
64300173	895	1241.0	0.24174054
64300191	1125	1192.0	0.08389262
64300197	1001	1176.0	0.0
64300212	1045	1161.0	0.17226529
64300214	969	1124.0	4.092527
64300221	902	1156.0	0.17301038
64300226	1118	1213.0	0.082440235
64300233	1080	1172.0	0.0
64300257	1073	1154.0	0.0
64300260	1086	1214.0	0.0
64300264	1041	1112.0	0.08992806
64300275	1040	1139.0	0.087796316
64300279	1040	1119.0	0.0
64300280	1073	1166.0	0.0
64300290	1022	1117.0	0.17905103
64300298	1030	1123.0	0.0
64300303	1015	1122.0	0.0
64300304	1025	1108.0	0.0
64300314	996	1097.0	0.091157705
64300331	1079	1173.0	0.085251495
64300347	936	1077.0	0.37140203
64300352	979	1107.0	0.7226739
64300354	1038	1113.0	0.08984726
64300357	1008	1109.0	0.09017133
64300363	1028	1104.0	0.09057971
64300366	1038	1109.0	0.27051398
64300375	990	1106.0	0.0
64300376	998	1084.0	0.0
64300380	1018	1095.0	0.0
64300381	938	1082.0	0.27726433
64300387	947	1018.0	0.0
64300389	973	1030.0	0.09708738
64300390	940	1040.0	0.1923077
64300392	996	1070.0	0.093457945
64300401	998	1087.0	0.09199632
64300403	1026	1108.0	0.18050541
64300437	977	1079.0	0.0
64300441	950	1007.0	0.39721945
64300452	994	1097.0	0.18231541
64300458	967	1075.0	1.3953488
64300465	937	1004.0	0.0
64300477	981	1036.0	0.0
64300479	957	1012.0	0.0
64300483	922	1009.0	0.0
64300488	958	1030.0	0.0
64300490	915	1034.0	0.29013538
64300497	897	985.0	0.0
64300498	844	1019.0	0.0
64300501	890	991.0	0.100908175
64300502	895	1001.0	0.0
64300527	964	1046.0	0.1912046
64300532	933	1000.0	0.2
64300535	918	983.0	0.0
64300540	816	988.0	0.20242916
64300547	880	967.0	0.31023785
64300553	809	994.0	0.50301814
64300561	874	942.0	0.0
64300570	846	932.0	0.10729614
64300572	972	1034.0	0.1934236
64300578	904	976.0	0.0
64300580	880	968.0	0.20661156
64300608	886	950.0	0.10526315
64300616	726	1542.0	1.5564202
64300621	792	941.0	0.31880978
64300629	896	961.0	0.10405828
64300630	866	934.0	0.10706638
64300633	840	908.0	0.0
64300635	856	927.0	0.0
64300647	823	903.0	0.11074197
64300656	788	938.0	0.106609814
64300682	754	862.0	0.0
64300686	760	862.0	0.34802786
64300690	834	880.0	0.11363636
64300693	823	895.0	0.0
64300699	702	855.0	0.58479536
64300701	808	869.0	0.1150748
64300707	828	877.0	0.0
64300710	781	894.0	0.0
64300750	625	829.0	0.12062726
64300761	785	853.0	0.3516999
64300763	730	834.0	0.23980816
64300765	695	780.0	0.0
64300777	546	1020.0	0.0
64300779	738	787.0	0.1270648
64300791	775	829.0	0.0
64300798	764	816.0	0.0
64300811	753	813.0	0.123001225
64300816	769	816.0	0.0
64300818	734	800.0	0.625
64300837	662	810.0	0.0
64300853	697	762.0	0.0
64300860	658	748.0	0.13368984
64300861	736	834.0	0.23980816
64300865	649	795.0	0.2515723
64300866	579	758.0	0.0
64300871	743	790.0	0.0
64300889	693	744.0	0.26881722
64300901	525	747.0	0.0
64300909	687	758.0	0.13192612
64300917	648	782.0	0.0
64300920	723	768.0	0.0
64300928	671	704.0	0.0
64300934	709	759.0	0.26350462
64300936	722	775.0	0.6451613
64300938	648	692.0	0.0
64300946	606	695.0	0.2877698
64300954	658	722.0	0.0
64300957	629	695.0	0.0
64300958	622	718.0	0.27855152
64300961	645	744.0	0.13440861
64300963	601	641.0	0.0
64300969	660	771.0	0.0
64300988	612	690.0	0.2898551
64300995	573	744.0	0.0
64300996	620	708.0	0.14124294
64300998	570	724.0	0.13812155
64300999	653	693.0	0.14430015
64301002	580	699.0	0.28612304
64301003	700	730.0	0.1369863
64301004	692	734.0	0.27247956
64301013	570	706.0	0.0
64301037	537	706.0	0.0
64301048	647	682.0	0.4398827
64301053	558	662.0	2.1148038
64301055	633	667.0	0.14992504
64301062	585	699.0	0.0
64301069	534	684.0	0.0
64301094	593	697.0	0.14347203
64301095	524	683.0	0.0
64301130	602	640.0	1.25
64301138	592	629.0	0.31796503
64301140	528	670.0	0.0
64301146	588	628.0	0.0
64301154	568	651.0	0.0
64301168	573	622.0	0.0
64301171	560	619.0	0.1615509
64301179	402	634.0	0.15772872
64301183	524	596.0	0.16778524
64301204	586	615.0	0.16260162
64301208	547	648.0	0.0
64301234	449	621.0	0.0
64301242	575	607.0	0.0
64301245	389	720.0	1.5277778
64301253	528	561.0	0.35650623
64301267	497	589.0	0.0
64301270	521	612.0	0.0
64301271	471	575.0	0.17391305
64301275	488	604.0	0.16556291
64301295	417	561.0	0.53475934
64301299	431	551.0	0.1814882
64301313	519	606.0	0.1650165
64301320	419	507.0	4.3392506
64301331	445	541.0	0.18484288
64301336	471	568.0	0.0
64301341	400	560.0	0.0
64301345	351	546.0	0.18315019
64301347	394	576.0	0.0
64301352	433	534.0	0.18726592
64301361	383	503.0	0.9940358
64301374	437	534.0	0.18726592
64301413	367	519.0	0.0
64301415	445	481.0	0.41580042
64301418	291	540.0	0.0
64301421	373	487.0	0.20533882
64301428	442	515.0	2.5242717
64301433	372	530.0	0.0
64301445	382	491.0	0.0
64301449	303	487.0	0.0
64301450	304	485.0	0.41237116
64301452	402	480.0	0.0
64301472	296	494.0	0.0
64301476	403	486.0	0.0
64301477	334	457.0	0.0
64301484	278	476.0	0.21008405
64301485	310	455.0	0.6593407
64301492	428	458.0	0.0
64301497	298	444.0	0.6756757
64301501	382	407.0	0.0
64301505	330	443.0	0.22573364
64301534	244	405.0	0.0
64301536	335	401.0	6.733167
64301538	221	378.0	5.820106
64301544	226	410.0	0.0
64301571	6445	18170.0	26.560265
64301578	6456	17725.0	29.150919
64301583	5998	18076.0	38.907944
64301593	6911	17138.0	6.6985645
64301603	5829	19839.0	39.104794
64301611	6046	16135.0	29.315153
64301616	7387	15999.0	5.906619
64301619	7257	16005.0	5.3483286
64301626	6177	15587.0	24.16116
64301639	5385	14758.0	32.03686
64301644	6440	14768.0	18.431744
64301651	5820	14532.0	31.874483
64301657	5339	14299.0	33.638718
64301671	5474	14185.0	27.839268
64301672	6954	14217.0	4.9447846
64301675	6793	14274.0	9.787025
64301684	5673	13968.0	9.357102
64301692	5029	13570.0	33.795135
64301700	4947	13383.0	35.49279
64301701	5296	13449.0	30.411184
64301712	6473	13384.0	13.194859
64301717	5422	13175.0	28.57685
64301725	4371	13196.0	46.354954
64301726	6157	13015.0	14.77526
64301741	5398	12764.0	30.821058
64301757	5401	12565.0	28.96936
64301763	5404	12458.0	22.306952
64301764	5850	12463.0	16.657307
64301794	5510	12062.0	21.231968
64301808	5650	11890.0	1.9091673
64301822	4800	11601.0	33.540215
64301834	5170	11484.0	13.296761
64301849	5372	11427.0	1.1551589
64301851	4294	11258.0	37.795345
64301857	5370	11238.0	19.923473
64301860	4690	11151.0	29.42337
64301866	5209	11248.0	17.123043
64301872	4580	11102.0	34.56134
64301879	6255	11161.0	2.7237701
64301886	4356	14245.0	48.19235
64301910	5548	10927.0	18.22092
64301921	5807	10712.0	12.556012
64301931	5470	10617.0	13.035697
64301943	4640	10433.0	33.077736
64301947	4035	10627.0	45.563187
64301956	5587	10455.0	12.128168
64301969	5670	10332.0	10.559427
64301975	4485	10115.0	30.400394
64301993	6086	10105.0	4.5324097
64302026	4499	9906.0	25.348272
64302034	3794	9992.0	45.03603
64302048	4419	9715.0	25.723108
64302052	4022	9707.0	36.849697
64302059	5865	9718.0	3.0767648
64302060	4889	9596.0	17.580242
64302061	4434	9611.0	23.088129
64302075	4950	9582.0	18.315592
64302076	4038	9421.0	37.53317
64302084	4007	9388.0	35.715805
64302089	3609	9388.0	47.539413
64302091	4723	9452.0	22.841726
64302093	5224	9532.0	18.915234
64302097	4651	9604.0	27.55102
64302102	4683	9393.0	20.770786
64302109	4606	9269.0	23.10929
64302111	5624	9449.0	5.132818
64302122	5759	9322.0	4.5269256
